,2theta,amp
0,10.002587458663065,0.19932927737391812
1,10.203300628890027,1.6608791756234098
2,10.406384821409404,1.208964692994153
3,10.598524042357356,0.6690155571530726
4,10.802102749157124,0.5543850866153314
5,11.002453926192533,0.27911613579968636
6,11.204380231412161,1.3300400527536331
7,11.39743483789116,1.54963713988718
8,11.602122715921318,0.8371797602590738
9,11.795927819381335,0.5408199589741015
10,12.000598391782699,1.268578664597523
11,12.195816982453964,1.4457046208517483
12,12.397690387603145,1.1205225426785193
13,12.591870569838516,2.023351435332767
14,12.802155128373986,1.1088583681184467
15,12.99170804034264,1.2992447114916297
16,13.200903613057182,0.8798962885978664
17,13.400045091716638,1.1316901986139365
18,13.591776123881429,1.6384585618603593
19,13.806337034498858,2.007279815876504
20,14.001111794596982,0.21396496858293265
21,14.203448646849234,0.5709583261845717
22,14.401176265734014,2.063502825809908
23,14.594435599943564,1.8077797572632015
24,14.800277218966725,1.710751905469074
25,14.992149043646545,0.22816326048446692
26,15.203007720469675,0.4126751922981084
27,15.402653750886051,0.24449652756772408
28,15.596980122790615,2.401560058001215
29,15.799465875152169,0.5861576071870771
30,15.996615970366829,2.501852007001656
31,16.206045381059006,0.531621395768846
32,16.397773216498834,0.15568021717783373
33,16.602978335975582,2.2418744650584115
34,16.802141205626548,13.184899825337176
35,17.005191701870775,80.20042866508113
36,17.199797145053573,14.4051637393307
37,17.397136183944827,1.4931950335519786
38,17.6071690508267,0.9776051860528588
39,17.81133764320914,0.4977506241148468
40,18.008538009704566,2.140703708300691
41,18.201062474281994,0.3536854500565048
42,18.397443172130615,1.8076832340640172
43,18.595001747097186,1.1687559776523306
44,18.794915586959966,0.6176406013687559
45,18.99687716924944,0.3579660528968158
46,19.199981634044367,2.030379655735964
47,19.40387451522187,0.015761765015857188
48,19.599780235931767,1.9527007441239386
49,19.80272799975745,1.869017808502852
50,19.99961432586282,1.318560137368766
51,20.206257268209008,1.8714629725593437
52,20.403515300367467,1.514237974722115
53,20.603416367784163,1.597889694885191
54,20.79533093303202,0.31827887375624186
55,21.002651742764023,0.09513248558594399
56,21.196510854488547,2.017445470150645
57,21.40177256767483,0.17809143372823372
58,21.599277333700567,2.218513893344894
59,21.803498353654565,0.6539787374730976
60,22.00275825423932,1.6073252922240928
61,22.195800929657146,1.2413095901875617
62,22.39772021383621,11.704309152189662
63,22.60659322343121,81.78472717815625
64,22.80752076452941,14.469398635398106
65,22.995840689034072,0.7053428381849328
66,23.205383091825556,0.49575842205100046
67,23.388359147964568,0.25637666494604594
68,23.599253143331126,1.696675118725529
69,23.79789751176289,1.1731877315859596
70,23.998158167665963,2.5935735200096643
71,24.200676321335354,0.29438217325761096
72,24.40468468944264,2.2378220322965445
73,24.594833100143713,0.7314780495346129
74,24.798913749233503,1.3512025970916588
75,25.000693427189322,2.6437878321786408
76,25.199203083711602,2.090651437449896
77,25.399199135656648,2.341584489717206
78,25.604010663685997,11.50648028864552
79,25.79991260413826,2.3156556477857286
80,25.989564476629273,1.70364222108581
81,26.195960756271273,2.3839211855538704
82,26.40018064184455,0.510522400808678
83,26.614311315343162,0.9034186458306218
84,26.79376037553947,1.515809279686612
85,26.99958101366077,0.5052885799213774
86,27.1993311830788,0.4088823023971482
87,27.39786221414203,2.420229196039073
88,27.600194377021307,1.0570894943524103
89,27.803721538033084,2.510686893398338
90,28.00216718881069,1.0162065108454963
91,28.19879638740644,1.79754802892641
92,28.40249519808641,1.7355931420800237
93,28.60184282539116,1.6387934162196596
94,28.811119804624735,1.0585408478601228
95,29.000073300599514,0.5529704546193679
96,29.19743649326633,2.4329389964181685
97,29.404167625195328,1.0025765460222056
98,29.60050990493,0.05688289488785514
99,29.8009199537312,1.7923890706790246
100,30.00140043830352,0.17278681573811192
101,30.198560263083483,1.1816013036097905
102,30.399810957788358,1.2907210858019234
103,30.60516390065024,44.6626284431112
104,30.797007529371157,322.7286985895508
105,30.997874723713927,55.287906369197344
106,31.194723011139136,188.02118006280585
107,31.400989821596013,13.202146604267844
108,31.599668330626393,1.2530873914772247
109,31.802100375532266,0.12911205868768627
110,31.993518543412772,3.8232694482468004
111,32.188744904514024,6.431490672163177
112,32.408090499315556,106.68548444101451
113,32.59600995833056,10.246909813796625
114,32.797094522490156,1.0018480829022836
115,32.99603984327423,0.6027369509303381
116,33.20278053271119,0.5486794595305436
117,33.40263998107752,0.9004236875135332
118,33.596658552668245,1.644548316456928
119,33.79566874771173,1.6330283836982944
120,33.998183539536235,1.9230650047447326
121,34.20525326424053,0.1451642654894001
122,34.39357333024972,0.074378342210661
123,34.59669430064537,1.0013039941441024
124,34.80048523220777,2.1707798688641153
125,35.003223060562505,0.2959242001359643
126,35.19531632681757,2.1098862432519123
127,35.40467090239643,4.904857827100982
128,35.59779377851537,1.657896486326273
129,35.79816597041961,0.3724401323193609
130,35.997624156299736,0.6284598904242522
131,36.204399648338864,0.8065098700223464
132,36.399027834022704,1.7054265891313551
133,36.59860994463208,1.937268289251615
134,36.79984813268896,1.9696653596426081
135,36.997991609225004,4.865143372181448
136,37.19321836180409,1.898702894921616
137,37.39356732359366,0.3465641077068949
138,37.59270659249676,7.985579816504671
139,37.80787357684553,18.68514368796071
140,38.008865650184944,4.5845992544595076
141,38.19980274397608,0.41694957160933555
142,38.396077226629075,1.5650445031868139
143,38.60066303959536,1.9210960534559613
144,38.794844145798095,1.9578522057851842
145,39.007754362141135,1.899863725260416
146,39.19794504514499,2.456392805247461
147,39.39521869017235,0.17441165727125443
148,39.60067910409746,0.5478785394078314
149,39.797275935783254,0.5047958988800916
150,39.99999994485588,0.06039609476769443
151,40.19810945017403,0.9001367837957527
152,40.405226332633845,1.0106093990944172
153,40.60180376602341,1.6874815114222135
154,40.80304161359253,0.9179274815065297
155,41.00781524742313,0.8929664727780554
156,41.19804990165417,2.2665127181138063
157,41.39985243752368,0.6031163081278498
158,41.59879781982429,2.3532779107069133
159,41.80534028835873,0.3768476599057368
160,41.99648982420681,1.357491469143537
161,42.20059716515305,1.651489694716472
162,42.39743551755056,1.130041437018744
163,42.6025853811251,0.6183059605007698
164,42.792396599962046,0.9975036272646416
165,42.993600087761386,0.4566774063805711
166,43.194589585035665,8.800956755368565
167,43.399527914768775,54.486197382686534
168,43.59344642715014,11.117421946832756
169,43.797246588178794,0.7658971224854711
170,44.003054461775996,2.4639845156426254
171,44.205193524154,1.9820216192675977
172,44.403956023599385,0.2581805125743589
173,44.601735863513184,1.736472475262341
174,44.80886158633626,0.2339709323299008
175,44.99090027331639,4.37499850411019
176,45.19310576115522,38.27360277269655
177,45.39940826459386,136.35331181184242
178,45.59052572486599,21.870101978018795
179,45.801850787038966,1.5669271660307769
180,45.9943644180585,0.9437700580024454
181,46.204255116898565,2.014075964039024
182,46.39333745785815,4.223683182306489
183,46.603260868957385,0.7421863260175007
184,46.808672867091616,1.9957160203561646
185,47.014588305622,0.043327400728390975
186,47.20598828961146,1.4827372773677272
187,47.405609976386096,0.9283093187265438
188,47.60714218580089,1.4410187902693277
189,47.803483811612786,2.357903189932159
190,47.9936171851185,1.422452142412463
191,48.205260851934526,0.9433796420086245
192,48.40027910558881,1.2386831782886596
193,48.60479587752121,12.014176844288762
194,48.79740525049332,2.7426734629428395
195,49.00028113313027,7.247651106815775
196,49.195763033128785,0.9894424213067126
197,49.40672572603914,1.0412125275458066
198,49.603368686356134,0.19605147756673427
199,49.80159205607515,1.9057879260714155
200,50.00149031739283,4.920528718674934
201,50.200362487879936,3.7376151631278947
202,50.395066110475604,1.994522025902983
203,50.59666071241432,1.7480120585244365
204,50.795311620576236,1.2401986696812506
205,50.996627023916034,2.5699541028285173
206,51.199806026980774,0.8968886291124232
207,51.399078139893824,0.351750066996824
208,51.59844474071495,0.2594340623146809
209,51.81452616814857,2.1238499965284143
210,52.00112179872262,0.20438246765152301
211,52.2023532565798,1.0284537398279554
212,52.399697132592614,3.5744452320588325
213,52.60733597808587,5.274124398305444
214,52.80133986785211,3.389589163247846
215,52.99684194627027,3.1066909733409798
216,53.199371083168145,1.7356178186694782
217,53.40451175498397,2.1265302423656776
218,53.59149935167314,1.216328686282151
219,53.811363842163715,3.8573497115788236
220,54.00320344486075,7.674280242889823
221,54.19163413838432,39.099417047101205
222,54.404002146607006,6.597689913647457
223,54.59864718401135,6.765929341766935
224,54.799624373466166,51.66334950730088
225,55.00854386632573,67.70120338920078
226,55.20508556240966,11.900540931527269
227,55.407909818025644,3.4158148867110567
228,55.60245682472374,19.059529629582165
229,55.80112059025197,2.297215716519669
230,55.99632390234426,1.5319251719877347
231,56.19742535461462,1.7885204359676974
232,56.40200668335931,2.1854500491791056
233,56.59282765523369,4.361870517860681
234,56.806521364357955,39.77365767105887
235,57.00460137079307,6.433348599197345
236,57.204325935559865,6.7883243549674175
237,57.400138504996725,34.80822489749159
238,57.600663129837216,7.780703957677778
239,57.797060921520576,1.5190489872032817
240,58.00226792677689,1.7412357337264937
241,58.19471668043396,1.3153394867761015
242,58.3988518474673,0.7327432139236668
243,58.59996264197269,0.35878778311654325
244,58.79768688311493,2.3099237947577382
245,59.002203506190845,0.4697839672155882
246,59.20482550121922,2.78644652443582
247,59.403786559008296,3.3178384230530247
248,59.60083502995224,0.7159460747064231
249,59.797220609967844,2.1920189221779816
250,60.00362963362361,1.8097147580174924
251,60.19652514361386,1.7087535693845919
252,60.39003392060451,2.2798833730019186
253,60.59143409485466,2.7534956270693036
254,60.80344326929031,1.9248176069319332
255,60.99407722435354,1.2154657786578091
256,61.20058013173298,1.1629704730020152
257,61.401141786393445,0.2675764713385508
258,61.59798639675149,0.48487861948073285
259,61.795456642775676,4.806038274806957
260,61.997398099386565,1.976573028137636
261,62.202571816474496,1.4981433183536803
262,62.39457450861468,3.0676280109660654
263,62.59501799536542,3.8101172888730295
264,62.801788508943005,0.5456068464459924
265,62.99551778030254,2.3131069407292166
266,63.19355584146397,0.8064024113322352
267,63.39892061601197,1.264257295470397
268,63.60370788094569,0.10923735698775719
269,63.80886482762757,5.877937361895622
270,63.99803606156278,20.053572763537627
271,64.19643622138808,7.8469779285005785
272,64.41051751109134,34.44059220422514
273,64.60428331128,5.281113371071769
274,64.79943432468161,4.29020782776846
275,65.00332073444403,33.95081160183242
276,65.20223412337438,7.55910368212352
277,65.39934643439142,1.3492005433048175
278,65.60582346230436,1.1152594876271784
279,65.79880784225722,0.7566944182321426
280,66.00660620124876,0.4517921029352733
281,66.20062603290114,0.8473956929338295
282,66.39772630762842,0.8879998394218396
283,66.599830374961,3.469083507327296
284,66.80085119479844,2.994665847099634
285,67.00195396809038,1.9304044088297359
286,67.19709179429664,0.2791351111058776
287,67.39618653884365,2.369901902329614
288,67.59987399943562,4.886037646075966
289,67.80572088232631,2.1446625576999345
290,68.00100635017706,3.8689927053858284
291,68.1995036290443,18.00476368372965
292,68.39324663160637,2.760725986711728
293,68.59941193878433,1.5570374994675706
294,68.79542126145407,1.004014686538992
295,69.00301967921946,1.763575549229509
296,69.20434768092231,1.1937099450056552
297,69.40213192011747,1.6628446547654128
298,69.58555984832591,0.1417116686584958
299,69.79465241493115,0.028555879421700073
