,2theta,amp
0,9.998,1.1589488525746745
1,10.099,0.7290017350961334
2,10.198,2.183936139660184
3,10.301,1.009428972167033
4,10.398,1.2953115202683954
5,10.499,2.5306817139481357
6,10.597,0.7364371243858133
7,10.703,1.9746304119116789
8,10.795,0.385823919959731
9,10.905,1.807166489010313
10,11.004,0.9501089354217658
11,11.096,1.8786807688981735
12,11.192,0.767562054625638
13,11.3,0.9411083673387529
14,11.396,0.6499750195699255
15,11.501,2.0445647032178886
16,11.599,1.7108951733817228
17,11.703,0.49703119067933976
18,11.799,1.7185397462170064
19,11.903,0.32596763933531203
20,12.001,1.5179482562178788
21,12.095,0.4312460037626711
22,12.2,1.3643402742997974
23,12.301,0.48816820699218416
24,12.398,1.2538242157459951
25,12.495,1.9096593972840985
26,12.601,2.3257733139451897
27,12.701,2.5452915161525
28,12.794,0.7437756907814479
29,12.9,1.4200922897173824
30,13.0,0.3807623198605121
31,13.1,2.656885505527163
32,13.196,1.0632233940431375
33,13.305,2.38742452902938
34,13.401,0.5927645144570197
35,13.504,0.8902621650086063
36,13.597,1.5268403280873466
37,13.697,1.2196258326783906
38,13.798,0.32774745621380386
39,13.898,0.5112009896060481
40,13.999,0.6698964690508017
41,14.103,0.8991751980313412
42,14.194,1.4466560745852175
43,14.298,1.4314368146801535
44,14.399,1.4826924105733663
45,14.497,1.710314945734701
46,14.605,1.3085281371649327
47,14.701,0.1934534734645473
48,14.803,1.247629998567958
49,14.9,0.12536711561178485
50,14.998,0.6205118926546
51,15.099,1.9282630859055365
52,15.198,1.1718826216003086
53,15.295,1.6073966498070336
54,15.405,1.3432882450055892
55,15.501,0.851497145677347
56,15.598,1.1398330542851405
57,15.703,0.48350324691435725
58,15.799,2.303385666115623
59,15.895,1.9452961596445342
60,16.002,0.908764189785633
61,16.102,1.9005204816006211
62,16.199,0.3242610526196662
63,16.298,1.1426755138906934
64,16.398,1.2571747704885736
65,16.504,1.8948394219671125
66,16.601,0.07607170970022895
67,16.702,2.135995589009797
68,16.803,0.9068809516213233
69,16.898,0.6897229812577564
70,17.005,0.08123578801004344
71,17.105,0.6190983628948977
72,17.2,1.4067473556776509
73,17.301,0.15881782699303262
74,17.4,0.14344197089648025
75,17.499,1.8533355816152446
76,17.601,0.7307193264117988
77,17.705,0.33618721848550576
78,17.799,1.3102982236700187
79,17.895,1.5075052282165804
80,17.998,1.9148285512419283
81,18.098,0.5469159940913118
82,18.2,2.524442033604827
83,18.294,11.542657089644036
84,18.404,37.413375476905195
85,18.503,103.6159570042149
86,18.606,36.71320283352213
87,18.697,14.924230193537085
88,18.801,3.70085086461511
89,18.904,1.1867007660972846
90,19.003,2.7817212749211206
91,19.107,2.510921567677105
92,19.202,2.142583905989117
93,19.298,0.23090097933311154
94,19.401,1.3056228506855967
95,19.503,1.7323243902456005
96,19.597,0.7942853070466184
97,19.704,0.995773460564382
98,19.802,1.40826502337379
99,19.9,1.0949382932390428
100,19.998,1.8408679244323571
101,20.1,0.21867865273260734
102,20.2,1.7296319636712243
103,20.298,0.9598241070522628
104,20.406,0.260112028868539
105,20.501,0.07870152765465882
106,20.603,0.7686842325275585
107,20.697,0.5259399680970406
108,20.795,0.9948202908777105
109,20.898,2.191052357948835
110,21.005,1.7383111123983925
111,21.104,0.33682115105590843
112,21.203,1.9773529974558404
113,21.3,0.1828527033377401
114,21.401,2.82487018915809
115,21.497,2.2087204953860815
116,21.592,11.032897003434547
117,21.701,27.05499917712971
118,21.797,70.72000832570028
119,21.901,26.688574771070677
120,22.003,11.51820365085085
121,22.1,2.1926723249445734
122,22.197,1.794868519583759
123,22.299,0.3998500213545877
124,22.398,0.7210486588443621
125,22.502,1.7880304533616396
126,22.597,2.126371166689811
127,22.696,2.157571737823842
128,22.8,1.3328283938400765
129,22.901,1.4378125039396215
130,22.998,1.8251398531627128
131,23.1,1.8363102813942864
132,23.197,0.8744468558120602
133,23.298,0.06090540488705129
134,23.402,1.7101505744361596
135,23.498,0.8880639142567754
136,23.601,0.7105437053243594
137,23.701,0.8948566354452137
138,23.801,1.71559235614372
139,23.902,0.04140233749405056
140,24.001,0.21128345022896236
141,24.096,2.547013244741379
142,24.194,0.3035782975285545
143,24.298,1.7362483394159
144,24.399,4.344988640003587
145,24.502,14.885081173360955
146,24.598,37.947435420168965
147,24.696,105.45845081480637
148,24.794,38.01554333258231
149,24.9,12.379432422416981
150,24.998,3.0294060487765426
151,25.099,0.6450039865967239
152,25.192,1.6631256203896192
153,25.301,1.0144880767699294
154,25.399,0.4494263401859272
155,25.5,0.8937508272859073
156,25.6,0.039068990030718335
157,25.694,0.19691545397397114
158,25.799,1.0984524631553843
159,25.899,2.5731254408584183
160,26.003,0.2857104795581396
161,26.096,2.5433813431930283
162,26.198,1.6157653801145766
163,26.304,2.5595509178894758
164,26.403,1.8468700824618578
165,26.503,1.755992870891683
166,26.599,0.5449238510871725
167,26.704,2.191927983598761
168,26.8,0.575245274673904
169,26.898,1.1522529876814134
170,27.002,1.227332367259689
171,27.101,1.1911613313633158
172,27.206,1.753788578683652
173,27.301,1.8796424090734376
174,27.403,2.63050383813044
175,27.507,0.8914512560268584
176,27.595,1.1597662320901239
177,27.694,1.4534904063778251
178,27.803,5.348711856804089
179,27.899,15.87463618714087
180,28.0,4.954959067697539
181,28.096,2.4249852852438334
182,28.203,1.1636416911442624
183,28.298,2.0745254165118987
184,28.405,1.0178192631882879
185,28.498,1.1627962566769703
186,28.599,0.2746857128856092
187,28.697,1.2005839195402066
188,28.8,1.7762244234092557
